,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
30,1768546,88.4273,1.523228029865469,2.971191657820409,87.36855,88.89175,1.8238500000000073,3.3471000000000117,0.34655438304656017,2.885549999999995,24.414539602241227,seed1-gleak05_vars.pkl,DAMGO,1,0.5
31,1826257,91.31285,1.160166353146953,3.2752846322860982,90.71565000000001,91.8758,1.6386500000000126,2.7988500000000016,0.3426300280956609,2.918600000000012,29.052444201245283,seed1-gleak05_vars.pkl,DAMGO,1,0.5
32,1884629,94.23145000000001,1.2567832782902173,3.5547800542132073,93.5145,94.77130000000001,2.0515499999999918,3.30834999999999,0.3078580774263066,3.2482499999999987,31.58255364637677,seed1-gleak05_vars.pkl,DAMGO,1,0.5
33,1949594,97.47970000000001,1.1984116928971489,3.3407655102032123,96.8228,98.02120000000001,1.8422499999999928,3.0406499999999994,0.3674849331177427,2.721199999999996,29.20972720690221,seed1-gleak05_vars.pkl,DAMGO,1,0.5
34,2004018,100.2009,1.6398932639728883,5.776592502803432,99.8635,101.50335000000001,1.9266999999999967,3.566600000000008,0.26650321136369653,3.7523000000000057,57.76592502803435,seed1-gleak05_vars.pkl,DAMGO,1,0.5
35,2079064,103.95320000000001,1.086949022957182,4.632268905014797,103.43005000000001,104.51700000000001,1.4698999999999955,2.556849999999997,0.3991298968249223,2.505449999999996,35.304646823012376,seed1-gleak05_vars.pkl,Transient,1,0.5
36,2129173,106.45865,1.099990844996553,4.132756180052624,105.98695000000001,107.08695,1.510850000000005,2.6108499999999992,0.38431975403535684,2.602000000000004,37.09743628664888,seed1-gleak05_vars.pkl,Transient,1,0.5
37,2181213,109.06065000000001,1.0832846763420851,4.113759765276512,108.59775,109.68105,1.4411000000000058,2.5244,0.39188792005486456,2.5517499999999984,37.567564198819206,seed1-gleak05_vars.pkl,Transient,1,0.5
38,2232248,111.61240000000001,1.1434425346953796,4.215121549483172,111.12215,112.2656,1.452449999999999,2.5959000000000003,0.38068408930848874,2.6268499999999904,37.35102256405375,seed1-gleak05_vars.pkl,Wash,1,0.5
39,2284785,114.23925,1.1251576181210812,4.071652054970116,113.7181,114.84325000000001,1.5588499999999925,2.6839999999999975,0.37880222735709523,2.6399000000000115,36.548695743362,seed1-gleak05_vars.pkl,Wash,1,0.5
40,2337583,116.87915000000001,1.0993273347500712,4.141710021752054,116.40205,117.5014,1.5020999999999987,2.601399999999998,0.3869519792593741,2.584299999999999,37.33423800047846,seed1-gleak05_vars.pkl,Wash,1,0.5
41,2389269,119.46345000000001,1.0921014984850075,4.107187206263241,119.00345,120.09555,1.439450000000008,2.53155000000001,0.39084637783119397,2.5585499999999968,36.688795890140696,seed1-gleak05_vars.pkl,Wash,1,0.5
42,2440440,122.022,1.10496637166047,4.1158156086738416,121.53500000000001,122.63995,1.501800000000003,2.606749999999991,0.3886891458556021,2.572749999999999,36.80744241383938,seed1-gleak05_vars.pkl,Wash,1,0.5
43,2491895,124.59475,1.1231013544681483,4.133838975024233,124.1418,125.26490000000001,1.437349999999995,2.560450000000003,0.38738668939335213,2.581400000000002,36.65439079194036,seed1-gleak05_vars.pkl,Wash,1,0.5
44,2543523,127.17615,1.1200611451072386,4.116245348874244,126.7022,127.82230000000001,1.4579999999999842,2.5780499999999904,0.3825701059719192,2.613900000000001,36.71878528902175,seed1-gleak05_vars.pkl,Wash,1,0.5
45,2595801,129.79005,1.1383310430563056,4.1152958646854145,129.28025,130.4186,1.380899999999997,2.519200000000012,0.3900992802668296,2.563449999999989,37.20950171843204,seed1-gleak05_vars.pkl,Wash,1,0.5
46,2647070,132.3535,1.1684867569352035,4.026347240122519,131.79945,132.96795,1.5363499999999988,2.704800000000006,0.37901040383558443,2.638450000000006,36.15033633370298,seed1-gleak05_vars.pkl,Wash,1,0.5
