,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
3147,889415,44.47075,1.101857309516112,3.5900834883463553,43.989650000000005,45.0915,1.5491000000000028,2.6509500000000017,0.3861451133335907,2.5897000000000006,28.912300141114493,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3148,941209,47.06045,1.026896582825482,3.6379955170339002,46.640550000000005,47.66745,1.4889500000000027,2.5158500000000004,0.3934529430280135,2.5416000000000025,29.97847365506813,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3149,992041,49.602050000000006,1.0047356648930523,3.8740461796950036,49.15645,50.16115,1.4943000000000026,2.499049999999997,0.39654215243080354,2.521799999999999,29.86693778033299,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3150,1042477,52.123850000000004,1.010204905413423,3.7271042427418237,51.6555,52.6657,1.5674000000000063,2.577600000000004,0.38454143433955057,2.6004999999999967,30.507126743196473,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3151,1094487,54.72435,1.0950120865531034,3.7199182076468844,54.2331,55.3281,1.5825000000000031,2.6775499999999965,0.3812137846904538,2.623200000000004,29.42110285354891,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3152,1146951,57.347550000000005,1.0628489347555674,3.8749598287445615,56.9106,57.97345,1.5236000000000018,2.5864499999999992,0.3888251647646639,2.5718499999999977,31.71695378820955,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3153,1198388,59.9194,0.6712587555165054,3.5852143154196305,59.4971,60.168350000000004,26.25855,26.929850000000002,0.03635372171226029,27.5075,28.068467345430733,seed22-gleak-03_damgo_to_high_gl_vars.pkl,Control,22,-0.3
3154,1748538,87.4269,1.5527189507325414,2.370302657190418,86.42695,87.97965,1.2973999999999961,2.8501499999999993,0.4239893154692513,2.358549999999994,12.710983881778949,seed22-gleak-03_damgo_to_high_gl_vars.pkl,DAMGO,22,-0.3
3155,1795709,89.78545,1.1230642574274214,2.513490899516766,89.2771,90.40015000000001,9.568649999999991,10.691749999999999,0.09596054102553025,10.420950000000005,12.83990228080484,seed22-gleak-03_damgo_to_high_gl_vars.pkl,DAMGO,22,-0.3
3156,2004128,100.2064,1.3676789132752574,5.865453183069448,99.9688,101.3365,2.096100000000007,3.4637500000000045,0.273552905131852,3.655600000000007,54.483019030935566,seed22-gleak-03_damgo_to_high_gl_vars.pkl,DAMGO,22,-0.3
